697,1018,4
554,1024,4
554,1025,4
339,1004,4
339,1006,4
339,1010,4
338,1003,4
338,1020,4
359,1012,4
179,1012,4
179,1013,4
179,1004,4
179,1006,4
179,1008,4
179,1019,4
179,1023,4
705,1001,4
705,1012,4
705,1017,4
913,1001,4
913,1009,4
913,1022,4
792,1009,3
792,1029,3
792,1033,3
792,1034,3
792,1035,3
792,1036,3
792,1038,3
474,1032,3
474,1033,3
474,1037,3
831,1002,3
831,1011,3
831,1013,3
831,1018,3
831,1025,3
831,1030,3
831,1031,3
204,1004,3
204,1006,3
204,1007,3
204,1010,3
204,1013,3
204,1016,3
204,1036,3
204,1037,3
204,1038,3
62,1028,3
62,1029,3
62,1030,3
62,1031,3
62,1036,3
479,1028,3
479,1033,3
224,1004,3
224,1014,3
224,1020,3
224,1033,3
224,1035,3
224,1036,3
75,1028,3
75,1029,3
75,1033,3
75,1036,3
686,1012,3
686,1029,3
686,1035,3
519,1003,3
519,1006,3
519,1007,3
519,1017,3
519,1018,3
519,1025,3
519,1034,3
253,1005,3
253,1009,3
253,1011,3
253,1012,3
253,1018,3
253,1019,3
253,1021,3
253,1033,3
253,1035,3
253,1036,3
263,1004,3
263,1009,3
263,1013,3
263,1032,3
616,1003,3
616,1008,3
331,1020,3
355,1012,3
355,1020,3
52,1005,3
52,1006,3
52,1008,3
52,1016,3
52,1017,3
52,1019,3
52,1020,3
52,1022,3
52,1023,3
52,1024,3
3,1006,3
3,1007,3
3,1009,3
3,1020,3
3,1037,3
3,1038,3
908,1002,3
908,1008,3
913,1001,3
913,1014,3
913,1023,3
913,1024,3
777,1017,3
777,1020,3
292,1012,3
272,1005,3
272,1016,3
272,1025,3
831,1001,3
831,1008,3
236,1027,3
445,1002,3
445,1004,3
445,1005,3
445,1008,3
445,1012,3
445,1023,3
445,1024,3
437,1012,3
705,1023,3
705,1024,3
952,1023,3
952,1024,3
938,1017,3
938,1024,3
904,1001,3
953,1006,3
805,1023,3
805,1026,3
971,1020,3
971,1024,3
697,1006,3
697,1015,3
339,1012,3
339,1022,3
339,1023,3
338,1006,3
179,1004,3
179,1027,3
179,1001,3
179,1027,3
705,1003,3
705,1011,3
705,1021,3
913,1012,3
913,1024,3
913,1027,3
792,1020,2
792,1030,2
474,1031,2
474,1038,2
831,1016,2
831,1019,2
831,1027,2
831,1033,2
831,1037,2
831,1038,2
204,1014,2
204,1030,2
204,1031,2
62,1033,2
62,1034,2
224,1030,2
224,1031,2
224,1037,2
686,1030,2
686,1034,2
686,1038,2
519,1033,2
519,1038,2
253,1008,2
263,1010,2
263,1011,2
263,1014,2
263,1015,2
263,1016,2
263,1030,2
263,1038,2
450,1001,2
151,1012,2
151,1020,2
52,1003,2
3,1033,2
3,1034,2
908,1005,2
908,1020,2
236,1003,2
445,1007,2
445,1010,2
445,1016,2
705,1006,2
705,1011,2
952,1013,2
938,1003,2
904,1026,2
805,1020,2
805,1024,2
697,1021,2
339,1017,2
359,1014,2
705,1018,2
705,1019,2
913,1020,2
474,1018,1
474,1019,1
474,1020,1
474,1021,1
474,1027,1
831,1020,1
831,1021,1
62,1020,1
253,1020,1
253,1024,1
253,1025,1
253,1031,1
292,1020,1
445,1001,1
705,1008,1
705,1020,1
339,1020,1
179,1001,1
179,1025,1
179,1020,1
705,1006,1
705,1007,1
705,1008,1
705,1020,1
705,1022,1
